"pwID","title"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC923","fatty acid β-oxidation II (plant peroxisome)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC924","4-aminobutanoate degradation I"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC925","chrysoeriol biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC926","monoterpene biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC927","γ-linolenate biosynthesis I (plants)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC928","ppGpp metabolism"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC929","fenchone biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC93","phytyl pyrophosphate biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC930","dalcochinin biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC931","all-trans-farnesol biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC932","cis-zeatin biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC933","tuberonate glucoside biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC934","detoxification of reactive carbonyls in chloroplasts"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC935","gossypetin metabolism"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC936","scopolin biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC937","stellariose and mediose biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC938","acyl carrier protein metabolism"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC939","triacylglycerol biosynthesis (Chlamydomonas)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC94","allantoin degradation to glyoxylate I"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC940","momilactone A biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC941","betalamic acid biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC942","superpathway of pyrimidine nucleobases salvage"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC943","seleno-amino acid biosynthesis (plants)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC944","cyanide detoxification I"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC945","L-arginine degradation V (arginine deiminase pathway)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC946","pyruvate fermentation to ethanol I"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC947","L-methionine degradation I (to L-homocysteine)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC948","terminal olefins biosynthesis I"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC949","gossypol biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC95","putrescine biosynthesis II"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC950","allantoin degradation to ureidoglycolate I (urea producing)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC951","TCA cycle II (plants and fungi)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC952","lupulone and humulone biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC953","lotaustralin degradation"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC954","chrysin biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC955","nucleobase ascorbate transport I"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC956","spermine and spermidine degradation II"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC957","pyrimidine salvage pathway"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC958","alliin metabolism"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC959","abietic acid biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC96","phosphatidylcholine acyl editing"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC960","dammara-20,24-diene biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC961","tetraacylsucrose biosynthesis (Solanum)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC962","fatty acid biosynthesis initiation (type II)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC963","kievitone biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC964","glutathione degradation"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC965","betacyanin biosynthesis (via dopamine)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC966","DIMBOA-glucoside activation"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC967","8-O-methylated benzoxazinoid glucoside biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC968","UDP-glucose biosynthesis (from sucrose)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC969","zerumbone biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC97","superpathway of anaerobic sucrose degradation"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC970","capsidiol biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC971","phosphatidate metabolism, as a signaling molecule"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC972","phytate degradation II"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC973","acylated cyanidin galactoside biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC974","labdenediol and sclareol biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC975","adenosine nucleotides degradation I"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC976","lactucaxanthin biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC977","bisbenzylisoquinoline alkaloid biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC978","superpathway of polyamine biosynthesis II"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC979","delphinidin diglucoside biosynthesis (acyl-glucose dependent)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC98","3-carene biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC980","cocaine biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC981","glucosinolate biosynthesis from tetrahomomethionine"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC982","allantoin degradation to glyoxylate III"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC983","L-ornithine biosynthesis I"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC984","taxiphyllin bioactivation"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC985","noscapine biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC986","4-aminobenzoate biosynthesis I"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC987","protein NEDDylation"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC988","β-caryophyllene biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC989","superpathway of acylsucrose biosynthesis (wild tomato)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC99","(-)-glycinol biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC990","phospholipases"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC991","α-amyrin biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC992","superpathway of acetyl-CoA biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC993","phosphatidylcholine biosynthesis III"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC994","linalool biosynthesis I"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC995","quercetin diglycoside biosynthesis (pollen-specific)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC996","2,3-cis-flavanols biosynthesis"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC997","betaxanthin biosynthesis (via dopamine)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC998","sulfite oxidation IV (sulfite oxidase)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC999","dimethylsulfoniopropanoate degradation I (cleavage)"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1","RXN-10437"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC10","RXN-18259"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC100","UBIQUITIN--PROTEIN-LIGASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1000","RXN-10730"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1001","NADNUCLEOSID-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1002","RXN-14858"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1003","RXN-11935"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1004","RXN-10454"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1005","MANNPGUANYLTRANGDP-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1006","2.4.1.194-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1007","3.2.1.68-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1008","RXN-21389"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1009","RXN-9955"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC101","RXN-7838"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1010","RXNQT-4167"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1011","RXN1F-10"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1012","RXN-8980"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1013","RXN-10873"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1014","RXN-14199"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1015","NUCLEOSIDE-TRIPHOSPHATASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1016","arachidonate &Delta;17 desaturase"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1017","RXN-8603"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1018","5-fluoro-5-deoxy-d-ribulose-1-phosphate aldolase"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1019","RXN-15129"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC102","GLUCOSE-6-PHOSPHATASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1020","RXN-19772"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1021","RXN-5481"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1022","RXN-11225"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1023","RXN-13399"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1024","RXN-4344"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1025","RXN-9567"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1026","RXNQT-4180"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1027","RXN-21434"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1028","RXN-18781"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1029","RXN-8200"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC103","RXN-10431"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1030","RXN-14142"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1031","RXN-11102"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1032","RXN-18895"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1033","RXN-10868"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1034","RXN-21551"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1035","3.5.5.1-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1036","RXN-8555"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1037","RXNQT-4317"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1038","RXN-13897"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1039","RXNQT-4176"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC104","RXN-18344"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1040","RXN0-5391"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1041","ACETOACETATE-DECARBOXYLASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1042","RXN-23276"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1043","glucosyltransferase"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1044","RXN-9929"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1045","RXN-8559"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1046","RXN-20374"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1047","RXN-12304"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1048","RXN-22606"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1049","MALTODEXGLUCOSID-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC105","RXN-14218"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1050","RXN-17428"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1051","3.2.1.154-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1052","RXN-11675"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1053","1.5.1.20-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1054","RXN-19749"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1055","RXN-9208"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1056","RXN-22711"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1057","RXNQT-4384"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1058","RXN-8425"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1059","3.6.3.44-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC106","THIAMINASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1060","RXN1F-72"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1061","RXN-15815"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1062","RXN-2942"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1063","RXN-12250"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1064","RXN0-5398"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1065","RXN-4602"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1066","RXN-12417"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1067","RXN-21162"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1068","RXN-18970"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1069","GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC107","RXN-9332"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1070","RXN-19744"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1071","RXN-22734"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1072","RXN-8918"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1073","RXN-9673"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1074","CHLOROPHYLLASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1075","myristoyl-ACP hydrolase activity"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1076","RXN-7657"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1077","RXN-18224"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1078","SPERMIDINE-DEHYDROGENASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1079","RXN-12647"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC108","RXNQT-4393"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1080","FMN-RED-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1081","GARTRANSFORMYL2-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1082","RXNQT-4155"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1083","RXN-18732"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1084","RXN-14522"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1085","RXN-12124"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1086","RXN-14408"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1087","RXN-4224"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1088","RXN0-7080"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1089","RXN-8089"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC109","RXN-7875"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1090","RXN-7826"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1091","CYSTEINE-AMINOTRANSFERASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1092","RXN-8247"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1093","ASNSYNA-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1094","RXN-14993"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1095","RXN-3122"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1096","ATPSYN-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1097","RXN-12255"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1098","RXN-18783"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1099","RXN-8548"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC11","RXN-18032"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC110","RXN-14126"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1100","RXN-13019"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1101","RXN-11238"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1102","RXN-10438"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1103","dihydrolipoyllysine-residue (3-methylbutanoyl)transferase"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1104","RXN-14242"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1105","UDPSUGARHYDRO-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1106","RXN-7825"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1107","RXN-8984"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1108","RXN-12991"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1109","RXN-11269"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC111","RXN-12871"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1110","RXN18C3-4"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1111","RXN-22775"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1112","RXN-22776"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1113","RXN-7183"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1114","RXN-12085"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1115","RXN-20094"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1116","RXN0-5181"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1117","RXN-10886"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1118","RXN-2881"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1119","RXN-8557"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC112","RXN-21166"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1120","4&alpha;-methyl-zymosterol 4-hydroxylase"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1121","RXN-8094"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1122","RXNQT-4385"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1123","RXN-8092"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1124","RXN-8571"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1125","RXN-22790"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1126","2.4.1.126-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1127","RXNQT-4386"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1128","RXN-22736"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1129","FORMATE-DEHYDROGENASE-NADP+-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC113","RXN-14501"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1130","RXN-14206"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1131","RXN-11925"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1132","RXN-13020"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1133","AMP-DEPHOSPHORYLATION-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1134","RXN-12610"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1135","RXNQT-4174"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1136","RXN-20155"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1137","RXN-14509"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1138","RXN-12845"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1139","RXN-21230"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC114","RXN-13187"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1140","RXN-11932"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1141","RXN0-5468"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1142","RXN-4228"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1143","RXN-11230"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1144","RXN-22315"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1145","RXN-8622"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1146","RXN-16426"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1147","KETOLACTOSE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1148","RXN-4231"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1149","RXN-4423"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC115","RXN-12101"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1150","14-oxolanosterol deformylase"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1151","RXN-11243"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1152","RXN-7852"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1153","RXN-10769"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1154","RXNQT-4387"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1155","RXN-12990"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1156","RXN-10953"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1157","RXN-14503"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1158","RXN-13017"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1159","RXN-22697"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC116","2.4.1.198-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1160","RXN-4402"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1161","RXN-11229"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1162","FLAVONOID-3-MONOOXYGENASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1163","CYCPHOSDIESTER-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1164","PHOSPHATIDYLINOSITOL-BISPHOSPHATASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1165","RXN-21004"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1166","HYPOXANPRIBOSYLTRAN-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1167","RXN-18782"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1168","RXN-8865"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1169","INORGPYROPHOSPHAT-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC117","GLUCOSE-1-PHOSPHAT-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1170","RXN-22405"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1171","RXN-22404"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1172","RXN-2102"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1173","L-rhamnose pyranase"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1174","RXN-1441"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1175","TRANS-RXN4LZ-7008"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1176","RXN-14215"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1177","RXN-4311"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1178","RXN-22774"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1179","RXN-12863"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC118","RXN-14003"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1180","DSERDEAM-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1181","GUANOSINE-DIPHOSPHATASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1182","RXN-8334"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1183","STEROL-GLUCOSYLTRANSFERASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1184","(S)-3-hydroxybutanoyl-CoA dehydrogenase"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1185","RXN-13185"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1186","RXN-7891"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1187","RXN-1061"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1188","ESTRADIOL-17-BETA-DEHYDROGENASE-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1189","RXNQT-4168"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC119","RXN-10856"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1190","RXN-14091"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1191","RXN-20674"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1192","RXN-22316"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1193","RXN-22828"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1194","FUC4NACTRANS-RXN"
"http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1195","RXN-15348"
